key,path,status,gen_text,gen_text_for_tts,target_text,interferer_text,target_spk,interferer_spk,pass_audio,sample_rate,duration,rms,peak,silence_rate,clip_rate_0p99,audio_error
1580-141083-0008_7729-102255-0020__T1__SCV3FIX__VOICE-1580_CONTENT-7729-7729-102255-0020,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/1580-141083-0008_7729-102255-0020__T1__SCV3FIX__VOICE-1580_CONTENT-7729-7729-102255-0020__naturalized.wav,ok,THE INCIDENT WAS NOT VIOLENT NOR EVEN DRAMATIC NO POSSE WAS SUMMONED NO FURTHER EFFORT MADE AND REEDER FEARING PERSONAL VIOLENCE SOON FLED IN DISGUISE,the incident was not violent nor even dramatic no posse was summoned no further effort made and reeder fearing personal violence soon fled in disguise.,THE PROOF WAS IN THREE LONG SLIPS I HAD LEFT THEM ALL TOGETHER,THE INCIDENT WAS NOT VIOLENT NOR EVEN DRAMATIC NO POSSE WAS SUMMONED NO FURTHER EFFORT MADE AND REEDER FEARING PERSONAL VIOLENCE SOON FLED IN DISGUISE,1580,7729,True,24000,6.517333333333333,0.0416317880153656,0.576416015625,0.054757825286415714,0.0,
1580-141083-0008_7729-102255-0020__T2__SCV3FIX__VOICE-7729_CONTENT-1580-1580-141083-0008,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/1580-141083-0008_7729-102255-0020__T2__SCV3FIX__VOICE-7729_CONTENT-1580-1580-141083-0008__naturalized.wav,ok,THE PROOF WAS IN THREE LONG SLIPS I HAD LEFT THEM ALL TOGETHER,the proof was in three long slips i had left them all together.,THE INCIDENT WAS NOT VIOLENT NOR EVEN DRAMATIC NO POSSE WAS SUMMONED NO FURTHER EFFORT MADE AND REEDER FEARING PERSONAL VIOLENCE SOON FLED IN DISGUISE,THE PROOF WAS IN THREE LONG SLIPS I HAD LEFT THEM ALL TOGETHER,7729,1580,True,24000,4.266666666666667,0.08716272562742233,0.645599365234375,0.106845703125,0.0,
1580-141083-0010_260-123440-0007__T1__SCV3FIX__VOICE-1580_CONTENT-260-260-123440-0007,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/1580-141083-0010_260-123440-0007__T1__SCV3FIX__VOICE-1580_CONTENT-260-260-123440-0007__naturalized.wav,ok,I ALMOST THINK I CAN REMEMBER FEELING A LITTLE DIFFERENT,i almost think i can remember feeling a little different.,I GAVE HIM A LITTLE BRANDY AND LEFT HIM COLLAPSED IN A CHAIR WHILE I MADE A MOST CAREFUL EXAMINATION OF THE ROOM,I ALMOST THINK I CAN REMEMBER FEELING A LITTLE DIFFERENT,1580,260,True,24000,2.453333333333333,0.03779198229312897,0.441741943359375,0.14588994565217392,0.0,
1580-141083-0010_260-123440-0007__T2__SCV3FIX__VOICE-260_CONTENT-1580-1580-141083-0010,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/1580-141083-0010_260-123440-0007__T2__SCV3FIX__VOICE-260_CONTENT-1580-1580-141083-0010__naturalized.wav,ok,I GAVE HIM A LITTLE BRANDY AND LEFT HIM COLLAPSED IN A CHAIR WHILE I MADE A MOST CAREFUL EXAMINATION OF THE ROOM,i gave him a little brandy and left him collapsed in a chair while i made a most careful examination of the room.,I ALMOST THINK I CAN REMEMBER FEELING A LITTLE DIFFERENT,I GAVE HIM A LITTLE BRANDY AND LEFT HIM COLLAPSED IN A CHAIR WHILE I MADE A MOST CAREFUL EXAMINATION OF THE ROOM,260,1580,True,24000,7.616,0.08565457910299301,0.519439697265625,0.07666973039215687,0.0,
1580-141083-0013_237-134493-0004__T1__SCV3FIX__VOICE-1580_CONTENT-237-237-134493-0004,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/1580-141083-0013_237-134493-0004__T1__SCV3FIX__VOICE-1580_CONTENT-237-237-134493-0004__naturalized.wav,ok,THE AIR AND THE EARTH ARE CURIOUSLY MATED AND INTERMINGLED AS IF THE ONE WERE THE BREATH OF THE OTHER,the air and the earth are curiously mated and intermingled as if the one were the breath of the other.,ABOVE ALL THINGS I DESIRE TO SETTLE THE MATTER QUIETLY AND DISCREETLY,THE AIR AND THE EARTH ARE CURIOUSLY MATED AND INTERMINGLED AS IF THE ONE WERE THE BREATH OF THE OTHER,1580,237,True,24000,4.394666666666667,0.04319971427321434,0.398162841796875,0.07746131674757281,0.0,
1580-141083-0013_237-134493-0004__T2__SCV3FIX__VOICE-237_CONTENT-1580-1580-141083-0013,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/1580-141083-0013_237-134493-0004__T2__SCV3FIX__VOICE-237_CONTENT-1580-1580-141083-0013__naturalized.wav,ok,ABOVE ALL THINGS I DESIRE TO SETTLE THE MATTER QUIETLY AND DISCREETLY,above all things i desire to settle the matter quietly and discreetly.,THE AIR AND THE EARTH ARE CURIOUSLY MATED AND INTERMINGLED AS IF THE ONE WERE THE BREATH OF THE OTHER,ABOVE ALL THINGS I DESIRE TO SETTLE THE MATTER QUIETLY AND DISCREETLY,237,1580,True,24000,3.104,0.12153411656618118,0.778839111328125,0.08397766323024054,0.0,
1580-141083-0015_1995-1836-0008__T1__SCV3FIX__VOICE-1580_CONTENT-1995-1995-1836-0008,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/1580-141083-0015_1995-1836-0008__T1__SCV3FIX__VOICE-1580_CONTENT-1995-1995-1836-0008__naturalized.wav,ok,I BELIEVE IN THE TRAINING OF PEOPLE TO THEIR HIGHEST CAPACITY THE ENGLISHMAN HERE HEARTILY SECONDED HIM,i believe in the training of people to their highest capacity the englishman here heartily seconded him.,DID ANYONE KNOW THAT THESE PROOFS WOULD BE THERE NO ONE SAVE THE PRINTER,I BELIEVE IN THE TRAINING OF PEOPLE TO THEIR HIGHEST CAPACITY THE ENGLISHMAN HERE HEARTILY SECONDED HIM,1580,1995,True,24000,4.490666666666667,0.04554836452007294,0.49322509765625,0.07007125890736342,0.0,
1580-141083-0015_1995-1836-0008__T2__SCV3FIX__VOICE-1995_CONTENT-1580-1580-141083-0015,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/1580-141083-0015_1995-1836-0008__T2__SCV3FIX__VOICE-1995_CONTENT-1580-1580-141083-0015__naturalized.wav,ok,DID ANYONE KNOW THAT THESE PROOFS WOULD BE THERE NO ONE SAVE THE PRINTER,did anyone know that these proofs would be there no one save the printer.,I BELIEVE IN THE TRAINING OF PEOPLE TO THEIR HIGHEST CAPACITY THE ENGLISHMAN HERE HEARTILY SECONDED HIM,DID ANYONE KNOW THAT THESE PROOFS WOULD BE THERE NO ONE SAVE THE PRINTER,1995,1580,True,24000,5.418666666666667,0.07174552977085114,0.330810546875,0.11008243110236221,0.0,
1580-141083-0015_7127-75947-0008__T1__SCV3FIX__VOICE-1580_CONTENT-7127-7127-75947-0008,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/1580-141083-0015_7127-75947-0008__T1__SCV3FIX__VOICE-1580_CONTENT-7127-7127-75947-0008__naturalized.wav,ok,THE ARROW PIERCED HIS HEART AND WOUNDED HIM MORTALLY,the arrow pierced his heart and wounded him mortally.,DID ANYONE KNOW THAT THESE PROOFS WOULD BE THERE NO ONE SAVE THE PRINTER,THE ARROW PIERCED HIS HEART AND WOUNDED HIM MORTALLY,1580,7127,True,24000,2.2826666666666666,0.057140618562698364,0.534088134765625,0.1184652453271028,0.0,
1580-141083-0015_7127-75947-0008__T2__SCV3FIX__VOICE-7127_CONTENT-1580-1580-141083-0015,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/1580-141083-0015_7127-75947-0008__T2__SCV3FIX__VOICE-7127_CONTENT-1580-1580-141083-0015__naturalized.wav,ok,DID ANYONE KNOW THAT THESE PROOFS WOULD BE THERE NO ONE SAVE THE PRINTER,did anyone know that these proofs would be there no one save the printer.,THE ARROW PIERCED HIS HEART AND WOUNDED HIM MORTALLY,DID ANYONE KNOW THAT THESE PROOFS WOULD BE THERE NO ONE SAVE THE PRINTER,7127,1580,True,24000,4.181333333333333,0.07948646694421768,0.57293701171875,0.11265345982142858,0.0,
1580-141083-0015_7176-92135-0006__T1__SCV3FIX__VOICE-1580_CONTENT-7176-7176-92135-0006,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/1580-141083-0015_7176-92135-0006__T1__SCV3FIX__VOICE-1580_CONTENT-7176-7176-92135-0006__naturalized.wav,ok,I'VE GOT A LITTLE IDEA FOR A PLAY ABOUT A MAN AND A WOMAN AND ANOTHER WOMAN AND BUT PERHAPS I'D BETTER KEEP THE PLOT A SECRET FOR THE MOMENT,i've got a little idea for a play about a man and a woman and another woman and but perhaps i'd better keep the plot a secret for the moment.,DID ANYONE KNOW THAT THESE PROOFS WOULD BE THERE NO ONE SAVE THE PRINTER,I'VE GOT A LITTLE IDEA FOR A PLAY ABOUT A MAN AND A WOMAN AND ANOTHER WOMAN AND BUT PERHAPS I'D BETTER KEEP THE PLOT A SECRET FOR THE MOMENT,1580,7176,True,24000,6.0906666666666665,0.04961811751127243,0.446197509765625,0.05552895140105079,0.0,
1580-141083-0015_7176-92135-0006__T2__SCV3FIX__VOICE-7176_CONTENT-1580-1580-141083-0015,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/1580-141083-0015_7176-92135-0006__T2__SCV3FIX__VOICE-7176_CONTENT-1580-1580-141083-0015__naturalized.wav,ok,DID ANYONE KNOW THAT THESE PROOFS WOULD BE THERE NO ONE SAVE THE PRINTER,did anyone know that these proofs would be there no one save the printer.,I'VE GOT A LITTLE IDEA FOR A PLAY ABOUT A MAN AND A WOMAN AND ANOTHER WOMAN AND BUT PERHAPS I'D BETTER KEEP THE PLOT A SECRET FOR THE MOMENT,DID ANYONE KNOW THAT THESE PROOFS WOULD BE THERE NO ONE SAVE THE PRINTER,7176,1580,True,24000,5.013333333333334,0.09822295606136322,0.643524169921875,0.08805684840425532,0.0,
1580-141083-0016_2830-3980-0065__T1__SCV3FIX__VOICE-1580_CONTENT-2830-2830-3980-0065,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/1580-141083-0016_2830-3980-0065__T1__SCV3FIX__VOICE-1580_CONTENT-2830-2830-3980-0065__naturalized.wav,ok,PAUL ANSWERS THE MAN WHO IS NAMED JESUS CHRIST AND THE SON OF GOD GAVE HIMSELF FOR OUR SINS,paul answers the man who is named jesus christ and the son of god gave himself for our sins.,I WAS IN SUCH A HURRY TO COME TO YOU YOU LEFT YOUR DOOR OPEN,PAUL ANSWERS THE MAN WHO IS NAMED JESUS CHRIST AND THE SON OF GOD GAVE HIMSELF FOR OUR SINS,1580,2830,True,24000,3.968,0.05206955969333649,0.51324462890625,0.07750546034946236,0.0,
1580-141083-0016_2830-3980-0065__T2__SCV3FIX__VOICE-2830_CONTENT-1580-1580-141083-0016,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/1580-141083-0016_2830-3980-0065__T2__SCV3FIX__VOICE-2830_CONTENT-1580-1580-141083-0016__naturalized.wav,ok,I WAS IN SUCH A HURRY TO COME TO YOU YOU LEFT YOUR DOOR OPEN,i was in such a hurry to come to you you left your door open.,PAUL ANSWERS THE MAN WHO IS NAMED JESUS CHRIST AND THE SON OF GOD GAVE HIMSELF FOR OUR SINS,I WAS IN SUCH A HURRY TO COME TO YOU YOU LEFT YOUR DOOR OPEN,2830,1580,True,24000,4.042666666666666,0.09433213621377945,0.799102783203125,0.10293329485488127,0.0,
1580-141083-0016_61-70968-0024__T1__SCV3FIX__VOICE-1580_CONTENT-61-61-70968-0024,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/1580-141083-0016_61-70968-0024__T1__SCV3FIX__VOICE-1580_CONTENT-61-61-70968-0024__naturalized.wav,ok,SPOKE THE SQUIRE LOSING ALL PATIENCE AND IT WAS TO YOU THAT I GAVE ANOTHER PURSE IN CONSOLATION,spoke the squire losing all patience and it was to you that i gave another purse in consolation.,I WAS IN SUCH A HURRY TO COME TO YOU YOU LEFT YOUR DOOR OPEN,SPOKE THE SQUIRE LOSING ALL PATIENCE AND IT WAS TO YOU THAT I GAVE ANOTHER PURSE IN CONSOLATION,1580,61,True,24000,4.1386666666666665,0.040907301008701324,0.42535400390625,0.0799573131443299,0.0,
1580-141083-0016_61-70968-0024__T2__SCV3FIX__VOICE-61_CONTENT-1580-1580-141083-0016,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/1580-141083-0016_61-70968-0024__T2__SCV3FIX__VOICE-61_CONTENT-1580-1580-141083-0016__naturalized.wav,ok,I WAS IN SUCH A HURRY TO COME TO YOU YOU LEFT YOUR DOOR OPEN,i was in such a hurry to come to you you left your door open.,SPOKE THE SQUIRE LOSING ALL PATIENCE AND IT WAS TO YOU THAT I GAVE ANOTHER PURSE IN CONSOLATION,I WAS IN SUCH A HURRY TO COME TO YOU YOU LEFT YOUR DOOR OPEN,61,1580,True,24000,2.965333333333333,0.052757926285266876,0.4832763671875,0.08769390737410072,0.0,
1580-141083-0020_237-126133-0009__T1__SCV3FIX__VOICE-1580_CONTENT-237-237-126133-0009,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/1580-141083-0020_237-126133-0009__T1__SCV3FIX__VOICE-1580_CONTENT-237-237-126133-0009__naturalized.wav,ok,NOW YOU'LL STAY CRIED VAN SAY POLLY WON'T YOU,now you'll stay cried van say polly won't you.,THEN HE APPROACHED IT AND STANDING ON TIPTOE WITH HIS NECK CRANED HE LOOKED INTO THE ROOM,NOW YOU'LL STAY CRIED VAN SAY POLLY WON'T YOU,1580,237,True,24000,1.9733333333333334,0.059000175446271896,0.697052001953125,0.1453125,0.0,
1580-141083-0020_5105-28241-0008__T1__SCV3FIX__VOICE-1580_CONTENT-5105-5105-28241-0008,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/1580-141083-0020_5105-28241-0008__T1__SCV3FIX__VOICE-1580_CONTENT-5105-5105-28241-0008__naturalized.wav,ok,THE EARTH HAS UNDOUBTEDLY ENTERED UPON A NEW ORBIT BUT SHE IS NOT INCURRING ANY PROBABLE RISK OF BEING PRECIPITATED ONTO THE SUN,the earth has undoubtedly entered upon a new orbit but she is not incurring any probable risk of being precipitated onto the sun.,THEN HE APPROACHED IT AND STANDING ON TIPTOE WITH HIS NECK CRANED HE LOOKED INTO THE ROOM,THE EARTH HAS UNDOUBTEDLY ENTERED UPON A NEW ORBIT BUT SHE IS NOT INCURRING ANY PROBABLE RISK OF BEING PRECIPITATED ONTO THE SUN,1580,5105,True,24000,5.568,0.045110803097486496,0.493896484375,0.049995510057471264,0.0,
1580-141083-0020_5105-28241-0008__T2__SCV3FIX__VOICE-5105_CONTENT-1580-1580-141083-0020,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/1580-141083-0020_5105-28241-0008__T2__SCV3FIX__VOICE-5105_CONTENT-1580-1580-141083-0020__naturalized.wav,ok,THEN HE APPROACHED IT AND STANDING ON TIPTOE WITH HIS NECK CRANED HE LOOKED INTO THE ROOM,then he approached it and standing on tiptoe with his neck craned he looked into the room.,THE EARTH HAS UNDOUBTEDLY ENTERED UPON A NEW ORBIT BUT SHE IS NOT INCURRING ANY PROBABLE RISK OF BEING PRECIPITATED ONTO THE SUN,THEN HE APPROACHED IT AND STANDING ON TIPTOE WITH HIS NECK CRANED HE LOOKED INTO THE ROOM,5105,1580,True,24000,5.8773333333333335,0.0593605637550354,0.746978759765625,0.11988146551724138,0.0,
1580-141083-0021_2961-961-0005__T1__SCV3FIX__VOICE-1580_CONTENT-2961-2961-961-0005,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/1580-141083-0021_2961-961-0005__T1__SCV3FIX__VOICE-1580_CONTENT-2961-2961-961-0005__naturalized.wav,ok,SOME POEMS OF SOLON WERE RECITED BY THE BOYS,some poems of solon were recited by the boys.,THERE IS NO OPENING EXCEPT THE ONE PANE SAID OUR LEARNED GUIDE,SOME POEMS OF SOLON WERE RECITED BY THE BOYS,1580,2961,True,24000,1.9306666666666668,0.028732914477586746,0.30535888671875,0.14761740331491713,0.0,
1580-141083-0021_2961-961-0005__T2__SCV3FIX__VOICE-2961_CONTENT-1580-1580-141083-0021,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/1580-141083-0021_2961-961-0005__T2__SCV3FIX__VOICE-2961_CONTENT-1580-1580-141083-0021__naturalized.wav,ok,THERE IS NO OPENING EXCEPT THE ONE PANE SAID OUR LEARNED GUIDE,there is no opening except the one pane said our learned guide.,SOME POEMS OF SOLON WERE RECITED BY THE BOYS,THERE IS NO OPENING EXCEPT THE ONE PANE SAID OUR LEARNED GUIDE,2961,1580,True,24000,3.872,0.06909804791212082,0.53961181640625,0.08588369490358126,0.0,
1580-141083-0022_4446-2271-0017__T2__SCV3FIX__VOICE-4446_CONTENT-1580-1580-141083-0022,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/1580-141083-0022_4446-2271-0017__T2__SCV3FIX__VOICE-4446_CONTENT-1580-1580-141083-0022__naturalized.wav,ok,I AM AFRAID THERE ARE NO SIGNS HERE SAID HE,i am afraid there are no signs here said he.,ONE NIGHT WHEN HE AND WINIFRED WERE SITTING TOGETHER ON THE BRIDGE HE TOLD HER THAT THINGS HAD HAPPENED WHILE HE WAS STUDYING ABROAD THAT HE WAS SORRY FOR ONE THING IN PARTICULAR AND HE ASKED HER WHETHER SHE THOUGHT SHE OUGHT TO KNOW ABOUT THEM,I AM AFRAID THERE ARE NO SIGNS HERE SAID HE,4446,1580,True,24000,1.952,0.06816745549440384,0.409088134765625,0.09991888661202186,0.0,
1580-141083-0022_4446-2273-0003__T1__SCV3FIX__VOICE-1580_CONTENT-4446-4446-2273-0003,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/1580-141083-0022_4446-2273-0003__T1__SCV3FIX__VOICE-1580_CONTENT-4446-4446-2273-0003__naturalized.wav,ok,WHEN BARTLEY ARRIVED AT BEDFORD SQUARE ON SUNDAY EVENING MARIE THE PRETTY LITTLE FRENCH GIRL MET HIM AT THE DOOR AND CONDUCTED HIM UPSTAIRS,when bartley arrived at bedford square on sunday evening marie the pretty little french girl met him at the door and conducted him upstairs.,I AM AFRAID THERE ARE NO SIGNS HERE SAID HE,WHEN BARTLEY ARRIVED AT BEDFORD SQUARE ON SUNDAY EVENING MARIE THE PRETTY LITTLE FRENCH GIRL MET HIM AT THE DOOR AND CONDUCTED HIM UPSTAIRS,1580,4446,True,24000,6.048,0.04806996509432793,0.747894287109375,0.06852816358024691,0.0,
1580-141083-0022_4446-2273-0003__T2__SCV3FIX__VOICE-4446_CONTENT-1580-1580-141083-0022,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/1580-141083-0022_4446-2273-0003__T2__SCV3FIX__VOICE-4446_CONTENT-1580-1580-141083-0022__naturalized.wav,ok,I AM AFRAID THERE ARE NO SIGNS HERE SAID HE,i am afraid there are no signs here said he.,WHEN BARTLEY ARRIVED AT BEDFORD SQUARE ON SUNDAY EVENING MARIE THE PRETTY LITTLE FRENCH GIRL MET HIM AT THE DOOR AND CONDUCTED HIM UPSTAIRS,I AM AFRAID THERE ARE NO SIGNS HERE SAID HE,4446,1580,True,24000,1.952,0.06137882173061371,0.31805419921875,0.13390112704918034,0.0,
1580-141083-0023_121-127105-0012__T1__SCV3FIX__VOICE-1580_CONTENT-121-121-127105-0012,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/1580-141083-0023_121-127105-0012__T1__SCV3FIX__VOICE-1580_CONTENT-121-121-127105-0012__naturalized.wav,ok,IT WASN'T SIMPLY THAT SHE SAID SO BUT THAT I KNEW SHE HADN'T I WAS SURE I COULD SEE,it wasn't simply that she said so but that i knew she hadn't i was sure i could see.,ONE COULD HARDLY HOPE FOR ANY UPON SO DRY A DAY,IT WASN'T SIMPLY THAT SHE SAID SO BUT THAT I KNEW SHE HADN'T I WAS SURE I COULD SEE,1580,121,True,24000,3.616,0.0414690226316452,0.338531494140625,0.10128595132743363,0.0,
1580-141083-0023_121-127105-0012__T2__SCV3FIX__VOICE-121_CONTENT-1580-1580-141083-0023,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/1580-141083-0023_121-127105-0012__T2__SCV3FIX__VOICE-121_CONTENT-1580-1580-141083-0023__naturalized.wav,ok,ONE COULD HARDLY HOPE FOR ANY UPON SO DRY A DAY,one could hardly hope for any upon so dry a day.,IT WASN'T SIMPLY THAT SHE SAID SO BUT THAT I KNEW SHE HADN'T I WAS SURE I COULD SEE,ONE COULD HARDLY HOPE FOR ANY UPON SO DRY A DAY,121,1580,True,24000,5.258666666666667,0.05120043084025383,0.638641357421875,0.24984153144016227,0.0,
1580-141083-0023_8455-210777-0048__T1__SCV3FIX__VOICE-1580_CONTENT-8455-8455-210777-0048,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/1580-141083-0023_8455-210777-0048__T1__SCV3FIX__VOICE-1580_CONTENT-8455-8455-210777-0048__naturalized.wav,ok,WHAT WOULD BECOME OF YOUR GUN WERE I TO KIDNAP YOU,what would become of your gun were i to kidnap you.,ONE COULD HARDLY HOPE FOR ANY UPON SO DRY A DAY,WHAT WOULD BECOME OF YOUR GUN WERE I TO KIDNAP YOU,1580,8455,True,24000,2.1866666666666665,0.04352987930178642,0.4249267578125,0.13812881097560975,0.0,
1580-141083-0023_8455-210777-0048__T2__SCV3FIX__VOICE-8455_CONTENT-1580-1580-141083-0023,/data/tse_cue_project/manifests/librimix_similar_content_v3_tts_enroll_conflict_quality_first_20260609/clean/test/candidate_enrollment/1580-141083-0023_8455-210777-0048__T2__SCV3FIX__VOICE-8455_CONTENT-1580-1580-141083-0023__naturalized.wav,ok,ONE COULD HARDLY HOPE FOR ANY UPON SO DRY A DAY,one could hardly hope for any upon so dry a day.,WHAT WOULD BECOME OF YOUR GUN WERE I TO KIDNAP YOU,ONE COULD HARDLY HOPE FOR ANY UPON SO DRY A DAY,8455,1580,True,24000,2.421333333333333,0.11843767017126083,0.892669677734375,0.07569865088105728,0.0,
